4.981e-06,6.961e-06,8.568e-06,0.000127223,7.7629e-05,8.311e-06,2
1.1121e-05,0.000100111,1.8202e-05,0.000110413,0.000110628,1.8818e-05,4
3.5448e-05,0.000804838,6.4711e-05,0.000286849,0.00103452,6.4717e-05,8
0.000158224,0.00574181,0.000180478,0.000681216,0.00175749,0.000218101,16
0.00109453,0.0383988,0.00106889,0.00185975,0.0126829,0.00115429,32
0.00833863,0.270619,0.00742949,0.00894575,0.0323722,0.00727599,64
0.0568082,1.92687,0.0643988,0.0817883,0.2321,0.0585546,128
0.447685,13.1941,0.556745,0.442247,0.838492,0.468043,256
3.50271,93.7574,3.69499,3.29599,5.86947,3.75754,512
